"","prvblf","othblf","pubact","prvact","iden1","iden2","wave","sex","age","educ","work","ethnic","denom","marital","pubblf1","pubblf2","pubblf3","pubblf4","prvblf2","prvblf3","prvblf4","othblf2","pubact2","prvact2"
"884",9,8,6,1,1,3,1,"Male",26,"High School","Full Time","Hispanic","None","Single",2,4,2,2,1,1,1,2,2,1
"885",8,3,6,1,1,2,1,"Female",20,"High School","Other","Black","Other","Single",3,5,4,4,1,1,1,1,2,1
"886",10,1,2,1,1,1,1,"Male",81,"Degree","Full Time","White","Catholic","Widowed",1,2,2,4,1,1,1,2,1,2
"887",10,1,2,1,1,1,1,"Female",19,"Primary School","Unemployed","Black","Other","Single",1,3,3,2,1,1,1,2,1,1
"888",10,3,1,1,1,1,1,"Female",18,"High School","Other","Black","Other","Single",2,3,3,2,1,1,1,2,1,2
"889",10,1,1,1,1,1,1,"Female",33,"Degree","Full Time","White","Catholic","Married",2,1,5,1,1,1,1,2,1,1
"890",10,2,1,1,1,1,1,"Female",51,"High School","Full Time","Black","Christian","Widowed",1,1,4,2,1,1,1,2,1,1
"891",10,1,2,1,1,1,1,"Male",79,"Some College","Unemployed","White","Christian","Married",2,4,4,2,1,1,1,2,1,1
"892",5,1,7,0,1,3,1,"Male",30,"High School","Full Time","White",NA,"Married",3,5,1,5,1,1,1,2,2,1
"893",8,1,7,1,1,2,1,"Female",28,"Degree","Full Time","White","Christian","Single",1,3,2,3,1,1,1,2,2,1
"894",10,9,6,1,1,1,1,"Female",25,"Degree","Full Time","White",NA,"Married",1,1,4,1,1,1,1,1,2,1
"895",10,3,2,1,1,1,1,"Male",30,"Degree","Full Time","White","Catholic","Married",2,5,2,2,1,1,1,2,1,2
"896",7,1,4,1,1,1,1,"Male",25,"High School","Full Time","White","None","Married",1,3,3,2,1,1,1,2,2,3
"897",10,1,3,1,1,3,1,"Female",26,"High School","Full Time","White","Christian","Single",3,2,4,2,1,1,1,2,2,3
"898",10,1,5,1,1,2,1,"Male",27,"Primary School","Full Time","White","None","Single",2,4,4,2,1,1,1,2,1,1
"899",1,5,7,1,2,4,1,"Male",20,"Some College","Full Time","White",NA,"Single",4,5,1,5,1,2,2,2,2,1
"900",10,1,3,1,1,1,1,"Female",20,"High School","Full Time","White","Other","Single",1,4,2,3,1,1,1,2,2,2
"901",7,1,3,1,1,3,1,"Male",31,"High School","Full Time","White","Christian","Married",3,3,2,1,1,1,1,2,1,1
"902",8,7,5,1,1,2,1,"Male",59,"Degree","Unemployed","White","Catholic","Married",3,4,1,5,1,1,1,2,2,2
"903",6,1,6,1,1,3,1,"Female",57,"Degree","Part Time","White","Christian","Married",2,5,3,3,1,2,1,2,2,1
"904",9,1,6,1,1,1,1,"Male",53,"Some College","Unemployed","White","Catholic","Separated",2,5,1,5,1,1,1,2,2,1
"905",10,1,7,1,1,1,1,"Female",23,"Primary School","Full Time","Hispanic","None","Married",2,1,3,3,1,1,1,1,2,1
"906",8,1,2,1,1,1,1,"Female",52,"Degree","Full Time","White","Other","Married",2,5,4,3,1,2,1,2,1,1
"907",8,6,5,1,1,2,1,"Female",27,"Degree","Full Time","White","Christian","Separated",1,4,3,3,1,1,1,2,2,1
"908",10,1,2,1,1,1,1,"Female",38,"Primary School","Full Time","White","Christian","Separated",1,3,2,2,1,1,1,2,1,1
"909",1,1,5,0,2,3,1,"Male",20,"Degree","Full Time","White","None","Single",3,4,2,4,2,2,2,2,2,3
"910",10,1,2,1,1,1,1,"Male",38,"Primary School","Self Employed","White","Other","Married",1,1,4,1,1,1,1,2,1,1
"911",9,8,3,1,1,2,1,"Female",38,"High School","Full Time","White","None","Married",3,4,1,3,1,1,1,2,2,2
"912",6,1,7,0,1,3,1,"Male",35,"Primary School","Full Time","White","None","Married",4,4,2,4,1,1,1,2,2,2
"913",10,2,3,1,2,2,1,"Female",28,"Some College","Part Time","White","Christian","Single",2,2,3,2,1,1,1,2,1,2
"914",3,4,7,1,2,3,1,"Male",20,"Some College","Other","Black","Catholic","Single",4,5,1,3,2,2,1,1,1,2
"915",9,3,4,1,2,3,1,"Male",22,"Primary School","Full Time","Hispanic","None","Married",3,3,2,4,1,1,1,2,2,1
"916",10,1,2,1,1,1,1,"Female",31,"Some College","Full Time","Hispanic","Catholic","Single",1,3,1,3,1,1,1,2,2,1
"917",10,1,2,1,1,1,1,"Female",35,"Degree","Full Time","Black","Christian","Married",1,2,1,4,1,1,1,2,1,1
"918",10,1,3,1,1,1,1,"Male",47,"Primary School","Full Time","Black","None","Married",1,4,4,2,1,1,1,2,1,2
"919",10,2,1,1,2,2,1,"Male",39,"Some College","Full Time","Black","None","Married",2,5,1,4,1,2,1,2,2,1
"920",10,4,1,1,2,2,1,"Male",41,"Degree","Full Time","Black","None","Married",2,4,1,5,1,2,1,2,2,1
"921",1,5,7,0,2,4,1,"Male",22,"Degree","Unemployed","Black","None","Single",4,4,1,4,1,2,2,1,2,1
"922",10,2,6,1,1,1,1,"Female",32,"Some College","Full Time","Black","None","Single",1,-1,2,4,1,1,1,2,2,2
"923",10,1,6,1,1,2,1,"Male",35,"Primary School","Full Time","Hispanic","Catholic","Married",3,1,4,1,1,1,1,1,2,1
"924",10,1,2,1,1,2,1,"Female",47,"Primary School","Full Time","Black","None","Married",1,1,1,2,1,1,1,2,2,1
"925",7,1,7,1,2,3,1,"Female",52,"Degree","Full Time","White","Judaism","Married",4,2,2,4,1,1,1,2,2,1
"926",6,1,7,1,1,3,1,"Female",22,"Some College","Part Time","White","Catholic","Single",2,3,1,3,1,1,1,2,2,2
"927",10,4,3,1,1,2,1,"Male",26,"Primary School","Unemployed","White","Catholic","Single",1,5,2,2,-1,1,1,2,2,2
"928",10,1,3,1,2,2,1,"Female",66,"High School","Part Time","White","Christian","Married",2,3,2,2,1,1,1,2,1,2
"929",10,1,2,1,1,1,1,"Female",35,"Degree","Part Time","White","Catholic","Married",1,3,4,2,1,1,1,2,1,1
"930",10,4,5,0,1,2,1,"Male",34,"Some College","Part Time","White","Catholic","Single",2,3,3,3,1,1,1,2,2,4
"931",10,1,6,1,2,3,1,"Female",57,"Degree","Full Time","Black","Christian","Married",2,5,4,-1,1,1,1,2,2,1
"932",10,1,5,1,1,2,1,"Female",29,"High School","Full Time","White","Christian","Married",2,4,2,3,1,1,1,2,2,1
"933",7,3,3,1,2,2,1,"Female",41,"High School","Unemployed","White","Christian","Married",2,3,3,3,-1,-1,-1,2,1,3
"934",7,2,3,1,1,3,1,"Male",21,"Some College","Part Time","White","Catholic","Single",2,4,3,2,1,1,1,2,1,3
"935",4,1,3,0,2,2,1,"Male",39,"Degree","Full Time","White","Judaism","Married",3,4,3,4,1,1,1,2,1,2
"936",1,1,7,0,3,4,1,"Male",72,"Some College","Unemployed","White","None","Married",3,1,1,5,2,2,2,2,2,4
"937",10,1,6,1,1,2,1,"Female",46,"Primary School","Full Time","White","Other","Separated",3,4,2,4,1,1,1,2,2,1
"938",10,1,2,1,1,1,1,"Female",39,"Degree","Part Time","White","Christian","Married",3,2,4,2,1,1,1,2,1,1
"939",1,7,7,0,-1,4,1,"Female",24,"Some College","Full Time","White","None","Married",4,4,1,5,2,2,2,2,2,3
"940",10,1,2,1,1,1,1,"Female",46,"Primary School","Part Time","White","Christian","Married",2,2,3,2,1,1,1,2,1,2
"941",10,4,4,1,1,1,1,"Male",31,"Some College","Full Time","Black","Other","Married",1,4,4,4,1,1,1,2,1,1
"942",10,1,2,1,1,1,1,"Female",31,"Some College","Other","White","Other","Separated",3,1,5,1,1,1,1,2,1,1
"943",10,1,3,1,1,1,1,"Male",45,"Primary School","Full Time","White","Other","Widowed",3,1,2,1,1,1,1,2,1,1
"944",10,1,4,1,-1,2,1,"Male",27,"Degree","Full Time","White","Other","Married",3,5,4,3,1,-1,1,2,1,1
"945",10,1,2,1,1,1,1,"Female",49,"Degree","Full Time","Black","Other","Married",2,1,4,1,1,1,1,2,1,2
"946",8,2,5,0,1,2,1,"Male",23,"Degree","Full Time","White","None","Married",2,3,1,3,1,1,1,2,2,2
"947",10,5,3,1,1,1,1,"Male",23,"High School","Full Time","White","None","Single",1,3,2,2,1,1,1,1,1,3
"948",8,4,4,0,1,3,1,"Male",31,"Degree","Full Time","White","Catholic","Single",3,3,1,4,1,1,1,2,2,2
"949",10,10,3,1,1,1,1,"Male",65,"Some College","Full Time","Black","Other","Separated",1,3,2,4,1,1,1,2,2,1
"950",8,1,2,1,1,1,1,"Female",57,"Primary School","Full Time","White","Catholic","Separated",1,3,4,3,1,1,1,2,1,2
"951",10,1,1,1,1,1,1,"Female",76,"Degree","Unemployed","White","Christian","Widowed",2,1,2,2,1,1,1,2,1,1
"952",1,3,5,0,2,4,1,"Male",33,"Degree","Full Time","White","None","Single",3,5,2,4,-1,2,2,2,2,2
"953",10,1,2,1,1,1,1,"Female",38,"Degree","Part Time","White","Christian","Married",2,2,4,1,1,1,1,2,1,1
"954",10,2,2,1,1,1,1,"Female",56,"Primary School","Self Employed","White","Other","Separated",1,4,2,3,1,1,1,2,1,1
"955",10,1,4,1,1,2,1,"Female",33,"High School","Full Time","White","Other","Separated",2,2,3,4,1,1,1,2,2,1
"956",7,1,2,1,1,1,1,"Male",70,"Degree","Unemployed","White","Other","Married",1,4,4,2,1,1,1,2,1,1
"957",10,1,2,1,2,1,1,"Female",31,"Degree","Unemployed","Black","Other","Married",1,1,4,2,1,1,1,2,1,1
"958",9,2,7,0,1,2,1,"Male",22,"Primary School","Unemployed","Black","None","Single",1,2,3,3,1,1,1,2,2,3
"959",7,1,4,1,1,1,1,"Female",31,"High School","Full Time","White","Christian","Married",1,1,3,3,1,1,1,1,2,1
"960",10,5,3,1,1,1,1,"Male",53,"Some College","Full Time","White","Catholic","Married",1,4,4,2,1,1,1,2,1,1
"961",10,1,2,1,1,2,1,"Female",38,"Degree","Full Time","White","Catholic","Separated",2,4,1,3,1,1,1,2,2,1
"962",9,1,6,1,1,2,1,"Female",61,"High School","Full Time","White","Other","Married",2,3,2,3,1,1,1,2,2,2
"963",10,3,1,1,1,1,1,"Female",63,"High School","Part Time","White","Catholic","Single",2,5,1,3,1,1,1,1,1,2
"964",7,1,2,1,1,2,1,"Female",20,"High School","Other","White","Catholic","Single",2,4,3,3,1,1,1,2,1,3
"965",10,1,2,1,1,2,1,"Female",27,"Some College","Full Time","Black","None","Single",4,2,3,2,1,1,1,2,2,1
"966",9,1,5,1,1,1,1,"Male",50,"High School","Full Time","White","Christian","Married",3,1,5,1,1,1,1,2,2,1
"967",9,1,2,1,1,1,1,"Female",38,"High School","Housewife","White","Catholic","Married",2,1,3,3,1,1,1,2,1,2
"968",4,1,7,1,1,3,1,"Male",35,"Degree","Full Time","White","None","Married",2,3,4,2,1,2,1,2,2,3
"969",8,1,4,1,1,2,1,"Female",36,"Degree","Housewife","White","Other","Married",2,2,2,2,1,1,1,2,1,2
"970",6,10,7,0,1,3,1,"Male",40,"High School","Full Time","White","Catholic","Single",2,5,1,3,1,1,1,2,2,3
"971",9,2,7,1,1,3,1,"Male",38,"High School","Full Time","White","None","Married",3,4,2,3,1,1,1,2,2,3
"972",10,1,2,1,1,2,1,"Male",38,"Some College","Full Time","White","Christian","Married",2,3,2,2,1,1,1,2,1,2
"973",5,2,7,0,3,4,1,"Male",23,"Some College","Full Time","White","None","Married",3,5,1,5,1,2,2,2,2,1
"974",10,1,7,1,1,2,1,"Female",47,"Primary School","Housewife","White","None","Married",3,3,1,3,1,-1,1,2,2,1
"975",10,1,2,1,1,1,1,"Female",40,"Degree","Full Time","White","Christian","Single",1,4,4,2,1,1,1,2,1,2
"976",1,2,7,1,3,4,1,"Female",27,"Degree","Full Time","White","None","Married",3,5,1,5,2,2,2,2,2,2
"977",1,4,7,0,2,3,1,"Male",21,"Primary School","Full Time","White","None","Single",3,5,1,4,1,2,2,2,2,4
"978",5,1,7,0,2,3,1,"Male",20,"High School","Other","Other","None","Single",1,4,2,3,1,1,1,2,2,2
"979",10,1,2,1,1,1,1,"Female",40,"Primary School","Part Time","White","Christian","Married",1,1,5,1,1,1,1,2,1,1
"980",10,1,1,1,1,1,1,"Female",44,"Primary School","Housewife","Black","Christian","Married",1,1,5,1,1,1,1,2,1,1
"981",9,1,2,1,1,2,1,"Male",30,"Degree","Full Time","White","Other","Married",3,5,1,4,1,2,1,2,2,1
"982",10,1,2,1,1,1,1,"Male",19,"Some College","Unemployed","White","Catholic","Single",1,3,4,1,1,1,1,2,1,1
"983",9,1,4,1,1,3,1,"Female",75,"High School","Unemployed","White","None","Widowed",2,4,2,4,1,-1,1,2,2,3
"984",2,1,5,1,2,3,1,"Male",30,"High School","Full Time","White","None","Single",2,5,2,5,2,2,1,2,2,1
"985",10,1,2,1,1,1,1,"Female",60,"High School","Housewife","White","Catholic","Married",1,4,4,2,1,1,1,2,1,1
"986",10,1,2,1,1,1,1,"Female",34,"High School","Housewife","White","Catholic","Married",1,2,4,2,1,1,1,2,1,1
"987",1,1,7,1,2,3,1,"Female",29,"High School","Full Time","White",NA,"Married",1,4,2,3,1,-1,-1,2,2,1
"988",10,1,2,1,1,1,1,"Female",32,"High School","Housewife","White","Catholic","Married",1,2,4,2,1,1,1,2,1,3
"989",10,1,5,1,2,2,1,"Male",27,"Degree","Full Time","Black","Christian","Single",1,1,1,4,1,2,1,1,2,1
"990",8,6,3,1,1,2,1,"Male",63,"Degree","Part Time","Black","Christian","Married",2,4,2,4,1,1,1,2,2,1
"991",10,1,5,0,1,2,1,"Male",23,"Some College","Full Time","White","Catholic","Single",1,5,1,5,1,1,1,2,2,1
"992",9,2,2,0,1,2,1,"Male",34,"Degree","Full Time","White","Christian","Married",1,3,2,3,1,1,1,2,1,3
"993",10,8,7,0,2,2,1,"Male",29,"High School","Full Time","Black","None","Single",3,1,2,2,1,1,1,-1,2,1
"994",10,1,2,1,1,1,1,"Female",43,"High School","Unemployed","White","Other","Separated",1,2,3,3,2,1,1,2,1,1
"995",9,3,2,1,1,1,1,"Male",32,"Degree","Full Time","White","Christian","Married",2,4,2,4,1,1,1,2,1,3
"996",10,1,7,1,1,2,1,"Female",23,"High School","Housewife","Black","Other","Married",1,2,2,-1,1,1,1,2,1,1
"997",10,1,2,1,1,1,1,"Female",53,"Degree","Full Time","White","Christian","Married",2,3,2,2,1,1,1,2,1,2
"998",10,1,4,1,1,2,1,"Female",62,"High School","Full Time","White","Christian","Married",2,4,3,3,1,1,1,2,2,2
"999",10,2,4,1,1,2,1,"Female",38,"High School","Part Time","White","None","Married",1,1,2,2,1,1,1,2,2,1
"1000",10,1,2,1,1,1,1,"Female",45,"Degree","Full Time","White","Catholic","Married",2,4,4,3,1,1,1,2,1,3
"1001",9,2,2,1,1,1,1,"Male",51,"Degree","Full Time","White","Other","Separated",3,4,4,4,1,1,1,2,1,1
"1002",10,1,2,1,2,1,1,"Male",32,"High School","Full Time","White","Other","Single",1,3,3,3,1,1,1,2,1,2
"1003",10,1,2,1,1,1,1,"Male",62,"High School","Unemployed","White","Catholic","Married",1,4,2,2,1,1,1,2,2,1
"1004",10,1,1,1,1,1,1,"Female",24,"High School","Part Time","White","None","Married",2,3,2,2,1,1,1,2,1,1
"1005",10,1,2,1,1,1,1,"Female",73,"High School","Unemployed","Other","Christian","Married",1,3,4,1,1,1,1,2,1,1
"1006",7,1,5,1,1,2,1,"Male",41,"Some College","Full Time","White","Other","Married",1,4,2,3,1,1,1,2,2,2
"1007",10,1,4,1,1,2,1,"Male",18,"High School","Full Time","White","Catholic","Single",1,4,3,1,1,1,1,2,2,3
"1008",10,1,1,1,1,1,1,"Female",39,"Some College","Housewife","White","Catholic","Married",1,2,3,2,1,1,1,2,1,2
"1009",6,1,2,0,1,2,1,"Male",55,"Degree","Unemployed","White","Catholic","Married",2,4,3,3,1,1,1,2,1,2
"1010",10,1,2,1,1,1,1,"Female",29,"High School","Part Time","White","Christian","Married",2,3,3,2,1,1,1,2,1,1
"1011",5,1,4,0,2,2,1,"Male",41,"High School","Full Time","White","Catholic","Married",2,3,2,3,1,1,1,2,2,2
"1012",10,1,2,1,1,1,1,"Female",39,"High School","Full Time","White","Other","Married",3,3,2,3,2,1,1,2,1,1
"1013",10,1,2,1,1,1,1,"Female",74,"Degree","Unemployed","White","Christian","Widowed",1,2,2,2,1,1,1,2,1,1
"1014",10,1,2,1,1,1,1,"Male",64,"High School","Part Time","White","None","Married",1,2,4,2,1,1,1,2,1,1
"1015",9,3,2,1,2,1,1,"Female",63,"High School","Unemployed","White","Catholic","Married",2,3,3,3,1,1,1,2,2,1
"1016",8,5,3,1,2,2,1,"Male",77,"High School","Unemployed","White","Christian","Widowed",1,4,4,5,1,1,1,2,1,2
"1017",10,5,1,1,1,1,1,"Male",27,"Degree","Full Time","Black","Other","Married",1,3,3,2,1,1,1,1,1,1
"1018",10,1,1,1,1,1,1,"Female",72,"Degree","Unemployed","White","Catholic","Married",2,3,4,2,1,1,1,2,1,4
"1019",10,1,2,1,1,1,1,"Male",60,"Primary School","Unemployed","White","Catholic","Married",1,1,2,2,1,1,1,2,1,1
"1020",10,1,1,1,1,1,1,"Female",61,"High School","Part Time","White","Catholic","Married",2,4,2,4,1,1,1,2,1,3
"1021",10,1,2,1,1,2,1,"Female",36,"Some College","Full Time","White","Other","Separated",3,3,2,3,1,1,1,2,1,2
"1022",10,1,3,1,1,1,1,"Female",54,"Primary School","Housewife","White","Other","Married",1,1,2,1,1,1,1,2,2,1
"1023",8,2,7,1,1,2,1,"Female",26,"Degree","Housewife","White","None","Married",2,-1,2,3,1,1,1,2,2,1
"1024",10,1,1,1,1,1,1,"Male",47,"Degree","Unemployed","White","Christian","Married",1,3,3,2,1,1,1,2,1,1
"1025",10,1,2,1,1,1,1,"Female",37,"High School","Housewife","White","Other","Married",2,2,4,1,1,1,1,2,1,1
"1026",10,1,6,1,1,1,1,"Male",21,"Primary School","Full Time","White",NA,"Married",2,1,3,2,1,1,1,2,2,1
"1027",10,2,1,1,1,1,1,"Male",39,"High School","Full Time","White","Christian","Married",2,2,4,2,1,1,1,2,1,2
"1028",10,2,1,1,1,1,1,"Female",44,"Some College","Part Time","White","Other","Married",2,1,4,1,1,1,1,2,1,1
"1029",2,2,4,0,2,4,1,"Male",21,"Degree","Full Time","White","Other","Single",3,4,1,4,1,1,1,2,2,2
"1030",10,1,1,1,1,1,1,"Female",36,"Degree","Full Time","White","Other","Single",1,1,2,2,1,1,1,2,1,1
"1031",4,2,7,0,2,3,1,"Male",19,"Primary School","Full Time","White","None","Married",3,4,2,3,1,2,2,2,2,3
"1032",7,3,6,1,1,3,1,"Male",41,"High School","Full Time","White","Catholic","Married",3,5,4,3,1,1,1,2,2,2
"1033",10,1,2,1,1,1,1,"Male",29,"Some College","Other","Black","Christian","Single",1,1,5,1,1,1,1,2,2,1
"1034",10,1,1,1,1,1,1,"Female",55,"Degree","Housewife","Black","Christian","Married",1,3,1,1,1,1,1,2,1,1
"1035",8,1,4,1,1,3,1,"Female",25,"Some College","Full Time","White","Christian","Single",2,4,4,2,1,1,1,2,2,2
"1036",10,1,1,1,1,1,1,"Female",65,"Degree","Unemployed","White","Christian","Married",2,4,2,2,1,1,1,2,1,2
"1037",10,1,1,1,1,1,1,"Female",40,"Some College","Unemployed","White",NA,"Married",2,3,3,3,1,1,1,2,1,1
"1038",7,1,4,1,2,3,1,"Female",65,"Degree","Full Time","White","Christian","Widowed",2,3,4,2,1,1,1,2,2,2
"1039",10,1,1,1,1,1,1,"Male",22,"Degree","Full Time","White","None","Single",1,1,4,2,1,1,1,2,1,1
"1040",10,1,2,1,1,2,1,"Male",58,"Degree","Full Time","White","Christian","Separated",1,4,4,2,1,1,1,2,1,2
"1041",7,1,2,1,1,1,1,"Female",49,"High School","Full Time","White","None","Single",2,4,4,1,1,1,1,2,1,2
"1042",6,1,7,0,1,2,1,"Male",46,"Some College","Other","White","None","Married",3,3,5,1,1,1,1,2,2,3
"1043",10,1,2,1,1,1,1,"Male",61,"Degree","Unemployed","White","Catholic","Married",2,3,3,2,1,1,1,2,1,2
"1044",8,1,7,1,1,2,1,"Male",74,"High School","Unemployed","White","None","Married",3,2,2,2,2,1,1,2,2,3
"1045",10,1,3,1,1,2,1,"Male",22,"Some College","Full Time","Hispanic","Catholic","Single",1,4,3,3,1,1,1,2,2,1
"1046",10,1,2,1,1,2,1,"Female",21,"High School","Full Time","Hispanic","Christian","Married",1,2,4,2,1,1,1,2,1,4
"1047",8,9,2,1,2,1,1,"Male",31,"High School","Full Time","Black","Christian","Separated",3,3,2,3,1,1,1,1,2,1
"1048",10,2,2,1,1,1,1,"Male",26,"Degree","Full Time","Black","Christian","Single",1,1,4,4,1,1,1,2,1,1
"1049",1,3,7,0,2,4,1,"Male",20,"High School","Part Time","Hispanic","None","Single",4,2,2,3,1,1,2,2,2,2
"1050",7,6,3,1,2,2,1,"Male",19,"High School","Other","Hispanic","None","Single",2,5,1,4,1,1,1,2,2,1
"1051",10,1,4,1,1,2,1,"Female",59,"Degree","Full Time","White","Other","Married",1,2,3,3,1,1,1,2,2,1
"1052",10,1,3,1,1,1,1,"Female",35,"High School","Part Time","Hispanic","Catholic","Single",3,2,1,2,1,1,1,1,2,1
"1053",8,1,4,1,1,2,1,"Female",28,"High School","Full Time","White","None","Married",2,1,4,2,1,1,1,2,2,1
"1054",10,5,1,1,1,2,1,"Male",42,"Degree","Self Employed","Hispanic",NA,"Married",2,2,3,3,1,1,1,2,1,2
"1055",10,1,1,1,2,1,1,"Female",43,"High School","Unemployed","Hispanic","Other","Married",3,2,2,2,2,1,1,2,1,1
"1056",10,4,2,1,1,2,1,"Female",36,"High School","Unemployed","Hispanic","None","Married",1,1,4,2,1,1,1,2,2,1
"1057",10,10,3,1,1,1,1,"Female",66,"High School","Part Time","White","Other","Widowed",1,3,4,2,1,1,1,2,2,1
"1058",10,1,2,1,1,1,1,"Female",70,"Primary School","Part Time","White","Other","Widowed",2,3,3,3,1,1,1,2,1,1
"1059",10,2,2,1,1,1,1,"Male",18,"High School","Other","Hispanic","None","Single",1,2,4,1,1,1,1,2,1,1
"1060",10,6,1,1,1,1,1,"Male",70,"High School","Unemployed","White","Other","Married",1,1,1,1,1,1,1,2,1,2
"1061",10,3,3,1,1,1,1,"Male",38,"High School","Full Time","White","Other","Married",2,1,2,4,1,1,1,2,2,4
"1062",10,1,2,1,1,1,1,"Female",72,"High School","Part Time","White","Other","Widowed",3,1,4,1,1,1,1,2,1,1
"1063",10,1,2,1,1,1,1,"Female",51,"High School","Other","Hispanic","Catholic","Married",3,3,3,3,1,1,1,2,1,1
"1064",10,1,3,1,1,1,1,"Female",20,"High School","Other","White","Other","Married",2,1,5,1,1,1,1,2,1,1
"1065",10,5,7,1,1,3,1,"Female",42,"High School","Full Time","White","Catholic","Single",3,1,5,3,1,2,1,2,2,1
"1066",10,1,1,1,1,1,1,"Male",74,"High School","Unemployed","White","Other","Married",2,2,3,2,1,1,1,2,1,1
"1067",10,1,7,1,1,1,1,"Male",44,"High School","Full Time","Black","Other","Married",2,1,3,3,1,1,1,1,1,1
"1068",10,1,3,1,1,1,1,"Female",42,"High School","Housewife","Black","Other","Married",1,1,5,1,1,1,1,2,1,1
"1069",6,1,6,0,2,3,1,"Male",43,"Degree","Full Time","Black","Christian","Married",2,5,1,5,1,1,1,2,2,1
"1070",8,1,4,1,1,2,1,"Male",57,"Degree","Self Employed","White","Christian","Married",3,4,2,2,1,1,1,2,1,2
"1071",10,1,2,1,1,1,1,"Female",41,"Some College","Housewife","White","Catholic","Married",1,1,4,1,1,1,1,2,1,1
"1072",10,3,1,1,1,1,1,"Male",53,"Degree","Full Time","White","Catholic","Single",1,2,5,1,1,1,1,2,1,1
"1073",10,4,2,1,1,1,1,"Female",42,"Degree","Self Employed","White","Catholic","Single",1,4,4,3,1,1,1,2,1,1
"1074",1,1,7,0,2,4,1,"Male",41,"Some College","Full Time","White","Other","Single",3,5,1,5,1,2,2,2,2,3
"1075",5,5,5,1,1,3,1,"Female",62,"Degree","Full Time","White","None","Single",3,4,3,3,1,-1,1,2,2,2
"1076",10,1,2,1,1,1,1,"Male",68,"Primary School","Unemployed","White","Catholic","Married",2,3,2,3,1,1,1,2,1,1
"1077",10,5,7,1,2,4,1,"Female",51,"Degree","Self Employed","White","None","Married",3,5,3,3,1,2,1,2,2,1
"1078",8,1,6,1,1,2,1,"Female",72,"Degree","Part Time","White","Other","Married",2,3,2,3,1,1,1,2,2,2
"1079",10,1,1,1,1,1,1,"Female",46,"Degree","Housewife","White","Christian","Married",2,-1,4,2,1,1,1,2,1,1
"1080",8,1,4,1,1,2,1,"Male",60,"Degree","Full Time","Other","Other","Married",1,1,1,1,1,1,1,2,2,1
"1081",10,3,3,1,1,1,1,"Male",58,"High School","Unemployed","White","Christian","Single",2,2,4,2,1,1,1,2,1,2
"1082",10,2,3,1,1,2,1,"Male",48,"High School","Full Time","Black","Christian","Separated",1,4,3,3,1,1,1,2,1,1
"1083",10,3,1,1,1,1,1,"Male",61,"Degree","Full Time","Black","Christian","Widowed",1,3,2,2,1,1,1,2,1,1
"1084",10,1,1,1,1,1,1,"Female",57,"Degree","Full Time","Other",NA,"Married",1,1,1,1,1,1,1,2,1,2
"1085",10,1,3,1,1,2,1,"Male",44,"Some College","Full Time","Black","Other","Married",1,1,3,2,1,1,1,2,1,1
"1086",10,4,2,1,1,1,1,"Male",48,"High School","Full Time","Black","Christian","Married",1,2,4,2,1,1,1,1,1,1
"1087",10,1,2,1,1,1,1,"Male",64,"Degree","Unemployed","White","Catholic","Married",1,5,4,3,1,1,1,2,1,1
"1088",6,2,3,1,1,2,1,"Female",51,"Some College","Full Time","White",NA,"Separated",2,4,4,2,1,1,1,2,1,3
"1089",10,1,1,1,1,1,1,"Female",41,"Degree","Full Time","Black","Other","Married",1,1,4,2,1,1,1,2,1,1
"1090",10,1,1,1,1,1,1,"Female",46,"Degree","Full Time","Black","Other","Married",1,2,4,2,1,1,1,2,1,1
"1091",10,6,5,1,1,3,1,"Female",30,"Primary School","Full Time","White","Other","Married",2,3,3,3,1,1,1,2,2,2
"1092",10,1,2,1,1,1,1,"Female",58,"Some College","Housewife","White","Christian","Married",1,2,4,2,1,1,1,2,1,1
"1093",10,5,7,1,1,1,1,"Male",31,"Primary School","Unemployed","White","None","Married",3,1,1,1,1,1,1,1,2,1
"1094",10,1,7,1,1,4,1,"Female",28,"Degree","Full Time","White","None","Single",4,4,4,5,1,2,1,2,2,1
"1095",8,1,5,1,1,2,1,"Female",61,"Some College","Unemployed","White","Christian","Married",3,4,3,3,1,2,1,2,2,2
"1096",10,1,3,1,1,1,1,"Female",54,"Some College","Full Time","Hispanic","Catholic","Married",2,3,4,2,1,1,1,2,1,1
"1097",6,1,3,1,1,3,1,"Male",38,"Degree","Full Time","White","Christian","Single",1,5,2,4,1,1,1,2,2,3
"1098",8,1,2,1,1,1,1,"Female",19,"Some College","Part Time","White","Judaism","Single",2,5,3,5,1,1,1,2,1,2
"1099",10,1,2,1,1,1,1,"Male",60,"Degree","Full Time","White","Other","Separated",2,2,3,2,1,1,1,2,1,2
"1100",10,1,7,1,1,3,1,"Female",51,"High School","Full Time","White","None","Separated",2,2,2,3,1,1,1,2,2,3
"1101",10,1,2,1,1,1,1,"Male",59,"Degree","Full Time","White","Other","Married",1,3,5,2,1,1,1,2,1,1
"1102",10,1,1,1,1,1,1,"Male",75,"Degree","Part Time","White","Other","Separated",2,5,1,5,1,1,1,2,1,1
"1103",7,1,5,1,1,3,1,"Female",38,"Degree","Full Time","White","Christian","Married",1,4,2,3,1,1,1,2,2,2
"1104",10,1,3,1,1,1,1,"Female",64,"Degree","Part Time","White","Christian","Married",2,4,4,3,1,2,1,2,1,1
